134	2	2006-02-15 10:07:09
135	15	2006-02-15 10:07:09
136	13	2006-02-15 10:07:09
137	14	2006-02-15 10:07:09
138	14	2006-02-15 10:07:09
139	8	2006-02-15 10:07:09
140	14	2006-02-15 10:07:09
141	10	2006-02-15 10:07:09
142	6	2006-02-15 10:07:09
143	7	2006-02-15 10:07:09
144	13	2006-02-15 10:07:09
145	8	2006-02-15 10:07:09
146	7	2006-02-15 10:07:09
147	8	2006-02-15 10:07:09
148	9	2006-02-15 10:07:09
149	3	2006-02-15 10:07:09
150	6	2006-02-15 10:07:09
151	14	2006-02-15 10:07:09
152	3	2006-02-15 10:07:09
153	14	2006-02-15 10:07:09
154	2	2006-02-15 10:07:09
155	13	2006-02-15 10:07:09
156	6	2006-02-15 10:07:09
157	3	2006-02-15 10:07:09
158	12	2006-02-15 10:07:09
159	5	2006-02-15 10:07:09
160	2	2006-02-15 10:07:09
161	12	2006-02-15 10:07:09
162	1	2006-02-15 10:07:09
163	13	2006-02-15 10:07:09
164	6	2006-02-15 10:07:09
165	14	2006-02-15 10:07:09
166	4	2006-02-15 10:07:09
167	16	2006-02-15 10:07:09
168	3	2006-02-15 10:07:09
169	16	2006-02-15 10:07:09
170	9	2006-02-15 10:07:09
171	11	2006-02-15 10:07:09
172	7	2006-02-15 10:07:09
173	7	2006-02-15 10:07:09
174	12	2006-02-15 10:07:09
175	8	2006-02-15 10:07:09
176	15	2006-02-15 10:07:09
177	14	2006-02-15 10:07:09
178	5	2006-02-15 10:07:09
179	7	2006-02-15 10:07:09
180	4	2006-02-15 10:07:09
181	16	2006-02-15 10:07:09
182	5	2006-02-15 10:07:09
183	8	2006-02-15 10:07:09
184	4	2006-02-15 10:07:09
185	9	2006-02-15 10:07:09
186	7	2006-02-15 10:07:09
187	15	2006-02-15 10:07:09
188	5	2006-02-15 10:07:09
189	10	2006-02-15 10:07:09
190	4	2006-02-15 10:07:09
191	3	2006-02-15 10:07:09
192	9	2006-02-15 10:07:09
193	2	2006-02-15 10:07:09
194	1	2006-02-15 10:07:09
195	14	2006-02-15 10:07:09
196	4	2006-02-15 10:07:09
197	15	2006-02-15 10:07:09
198	9	2006-02-15 10:07:09
199	6	2006-02-15 10:07:09
200	10	2006-02-15 10:07:09
201	9	2006-02-15 10:07:09
202	5	2006-02-15 10:07:09
203	14	2006-02-15 10:07:09
204	7	2006-02-15 10:07:09
205	1	2006-02-15 10:07:09
206	6	2006-02-15 10:07:09
207	9	2006-02-15 10:07:09
208	2	2006-02-15 10:07:09
209	7	2006-02-15 10:07:09
210	1	2006-02-15 10:07:09
211	10	2006-02-15 10:07:09
212	1	2006-02-15 10:07:09
213	8	2006-02-15 10:07:09
214	3	2006-02-15 10:07:09
215	10	2006-02-15 10:07:09
216	13	2006-02-15 10:07:09
217	10	2006-02-15 10:07:09
218	7	2006-02-15 10:07:09
219	6	2006-02-15 10:07:09
220	12	2006-02-15 10:07:09
221	6	2006-02-15 10:07:09
222	11	2006-02-15 10:07:09
223	2	2006-02-15 10:07:09
224	16	2006-02-15 10:07:09
225	7	2006-02-15 10:07:09
226	13	2006-02-15 10:07:09
227	10	2006-02-15 10:07:09
228	4	2006-02-15 10:07:09
229	1	2006-02-15 10:07:09
230	7	2006-02-15 10:07:09
231	8	2006-02-15 10:07:09
232	10	2006-02-15 10:07:09
233	16	2006-02-15 10:07:09
234	14	2006-02-15 10:07:09
235	14	2006-02-15 10:07:09
236	10	2006-02-15 10:07:09
237	15	2006-02-15 10:07:09
238	3	2006-02-15 10:07:09
239	2	2006-02-15 10:07:09
240	14	2006-02-15 10:07:09
241	2	2006-02-15 10:07:09
242	5	2006-02-15 10:07:09
243	2	2006-02-15 10:07:09
244	12	2006-02-15 10:07:09
245	2	2006-02-15 10:07:09
246	9	2006-02-15 10:07:09
247	5	2006-02-15 10:07:09
248	6	2006-02-15 10:07:09
249	4	2006-02-15 10:07:09
250	1	2006-02-15 10:07:09
251	13	2006-02-15 10:07:09
252	1	2006-02-15 10:07:09
253	1	2006-02-15 10:07:09
254	15	2006-02-15 10:07:09
255	12	2006-02-15 10:07:09
256	15	2006-02-15 10:07:09
257	16	2006-02-15 10:07:09
258	11	2006-02-15 10:07:09
259	2	2006-02-15 10:07:09
260	15	2006-02-15 10:07:09
261	6	2006-02-15 10:07:09
262	8	2006-02-15 10:07:09
263	15	2006-02-15 10:07:09
264	10	2006-02-15 10:07:09
265	5	2006-02-15 10:07:09
266	4	2006-02-15 10:07:09
267	13	2006-02-15 10:07:09
268	2	2006-02-15 10:07:09
269	8	2006-02-15 10:07:09
270	13	2006-02-15 10:07:09
271	1	2006-02-15 10:07:09
272	7	2006-02-15 10:07:09
273	8	2006-02-15 10:07:09
274	6	2006-02-15 10:07:09
275	11	2006-02-15 10:07:09
276	5	2006-02-15 10:07:09
277	11	2006-02-15 10:07:09
278	12	2006-02-15 10:07:09
279	15	2006-02-15 10:07:09
280	3	2006-02-15 10:07:09
281	10	2006-02-15 10:07:09
282	7	2006-02-15 10:07:09
283	13	2006-02-15 10:07:09
284	12	2006-02-15 10:07:09
285	14	2006-02-15 10:07:09
286	16	2006-02-15 10:07:09
287	1	2006-02-15 10:07:09
288	16	2006-02-15 10:07:09
289	13	2006-02-15 10:07:09
290	9	2006-02-15 10:07:09
291	15	2006-02-15 10:07:09
292	1	2006-02-15 10:07:09
293	15	2006-02-15 10:07:09
294	16	2006-02-15 10:07:09
295	6	2006-02-15 10:07:09
296	14	2006-02-15 10:07:09
297	4	2006-02-15 10:07:09
298	14	2006-02-15 10:07:09
299	16	2006-02-15 10:07:09
300	2	2006-02-15 10:07:09
301	11	2006-02-15 10:07:09
302	10	2006-02-15 10:07:09
303	1	2006-02-15 10:07:09
304	3	2006-02-15 10:07:09
305	13	2006-02-15 10:07:09
306	10	2006-02-15 10:07:09
307	16	2006-02-15 10:07:09
308	5	2006-02-15 10:07:09
309	8	2006-02-15 10:07:09
310	10	2006-02-15 10:07:09
311	9	2006-02-15 10:07:09
312	14	2006-02-15 10:07:09
313	11	2006-02-15 10:07:09
314	2	2006-02-15 10:07:09
315	8	2006-02-15 10:07:09
316	10	2006-02-15 10:07:09
317	5	2006-02-15 10:07:09
318	1	2006-02-15 10:07:09
319	14	2006-02-15 10:07:09
320	13	2006-02-15 10:07:09
321	13	2006-02-15 10:07:09
322	15	2006-02-15 10:07:09
323	15	2006-02-15 10:07:09
324	5	2006-02-15 10:07:09
325	2	2006-02-15 10:07:09
326	2	2006-02-15 10:07:09
327	1	2006-02-15 10:07:09
328	3	2006-02-15 10:07:09
329	1	2006-02-15 10:07:09
330	2	2006-02-15 10:07:09
331	10	2006-02-15 10:07:09
332	5	2006-02-15 10:07:09
333	12	2006-02-15 10:07:09
334	11	2006-02-15 10:07:09
335	5	2006-02-15 10:07:09
336	6	2006-02-15 10:07:09
337	9	2006-02-15 10:07:09
338	14	2006-02-15 10:07:09
339	16	2006-02-15 10:07:09
340	13	2006-02-15 10:07:09
341	4	2006-02-15 10:07:09
342	16	2006-02-15 10:07:09
343	3	2006-02-15 10:07:09
344	3	2006-02-15 10:07:09
345	8	2006-02-15 10:07:09
346	4	2006-02-15 10:07:09
347	16	2006-02-15 10:07:09
348	8	2006-02-15 10:07:09
349	2	2006-02-15 10:07:09
350	14	2006-02-15 10:07:09
351	11	2006-02-15 10:07:09
352	10	2006-02-15 10:07:09
353	9	2006-02-15 10:07:09
354	3	2006-02-15 10:07:09
355	2	2006-02-15 10:07:09
356	3	2006-02-15 10:07:09
357	4	2006-02-15 10:07:09
358	4	2006-02-15 10:07:09
359	8	2006-02-15 10:07:09
360	1	2006-02-15 10:07:09
361	15	2006-02-15 10:07:09
362	10	2006-02-15 10:07:09
363	12	2006-02-15 10:07:09
364	13	2006-02-15 10:07:09
365	5	2006-02-15 10:07:09
366	7	2006-02-15 10:07:09
367	14	2006-02-15 10:07:09
368	7	2006-02-15 10:07:09
369	14	2006-02-15 10:07:09
370	3	2006-02-15 10:07:09
371	1	2006-02-15 10:07:09
372	15	2006-02-15 10:07:09
373	3	2006-02-15 10:07:09
374	14	2006-02-15 10:07:09
375	1	2006-02-15 10:07:09
376	9	2006-02-15 10:07:09
377	8	2006-02-15 10:07:09
378	12	2006-02-15 10:07:09
379	7	2006-02-15 10:07:09
380	9	2006-02-15 10:07:09
381	10	2006-02-15 10:07:09
382	10	2006-02-15 10:07:09
383	15	2006-02-15 10:07:09
384	12	2006-02-15 10:07:09
385	5	2006-02-15 10:07:09
386	16	2006-02-15 10:07:09
387	10	2006-02-15 10:07:09
388	5	2006-02-15 10:07:09
389	15	2006-02-15 10:07:09
390	14	2006-02-15 10:07:09
391	8	2006-02-15 10:07:09
392	3	2006-02-15 10:07:09
393	6	2006-02-15 10:07:09
394	14	2006-02-15 10:07:09
395	1	2006-02-15 10:07:09
396	7	2006-02-15 10:07:09
397	14	2006-02-15 10:07:09
398	12	2006-02-15 10:07:09
399	9	2006-02-15 10:07:09
400	6	2006-02-15 10:07:09
401	7	2006-02-15 10:07:09
402	2	2006-02-15 10:07:09
403	7	2006-02-15 10:07:09
404	5	2006-02-15 10:07:09
405	16	2006-02-15 10:07:09
406	10	2006-02-15 10:07:09
407	6	2006-02-15 10:07:09
408	10	2006-02-15 10:07:09
409	3	2006-02-15 10:07:09
410	5	2006-02-15 10:07:09
411	12	2006-02-15 10:07:09
412	6	2006-02-15 10:07:09
413	5	2006-02-15 10:07:09
414	9	2006-02-15 10:07:09
415	11	2006-02-15 10:07:09
416	9	2006-02-15 10:07:09
417	1	2006-02-15 10:07:09
418	7	2006-02-15 10:07:09
419	8	2006-02-15 10:07:09
420	15	2006-02-15 10:07:09
421	9	2006-02-15 10:07:09
422	14	2006-02-15 10:07:09
423	3	2006-02-15 10:07:09
424	3	2006-02-15 10:07:09
425	4	2006-02-15 10:07:09
426	12	2006-02-15 10:07:09
427	6	2006-02-15 10:07:09
428	8	2006-02-15 10:07:09
429	15	2006-02-15 10:07:09
430	2	2006-02-15 10:07:09
431	9	2006-02-15 10:07:09
432	4	2006-02-15 10:07:09
433	2	2006-02-15 10:07:09
434	16	2006-02-15 10:07:09
435	9	2006-02-15 10:07:09
436	13	2006-02-15 10:07:09
437	8	2006-02-15 10:07:09
438	10	2006-02-15 10:07:09
439	7	2006-02-15 10:07:09
440	9	2006-02-15 10:07:09
441	6	2006-02-15 10:07:09
442	8	2006-02-15 10:07:09
443	5	2006-02-15 10:07:09
444	5	2006-02-15 10:07:09
445	4	2006-02-15 10:07:09
446	15	2006-02-15 10:07:09
447	10	2006-02-15 10:07:09
448	13	2006-02-15 10:07:09
449	14	2006-02-15 10:07:09
450	3	2006-02-15 10:07:09
451	16	2006-02-15 10:07:09
452	9	2006-02-15 10:07:09
453	15	2006-02-15 10:07:09
454	12	2006-02-15 10:07:09
455	9	2006-02-15 10:07:09
456	2	2006-02-15 10:07:09
457	6	2006-02-15 10:07:09
458	8	2006-02-15 10:07:09
459	9	2006-02-15 10:07:09
460	9	2006-02-15 10:07:09
461	2	2006-02-15 10:07:09
462	12	2006-02-15 10:07:09
463	15	2006-02-15 10:07:09
464	2	2006-02-15 10:07:09
465	13	2006-02-15 10:07:09
466	6	2006-02-15 10:07:09
467	9	2006-02-15 10:07:09
468	3	2006-02-15 10:07:09
469	4	2006-02-15 10:07:09
470	2	2006-02-15 10:07:09
471	4	2006-02-15 10:07:09
472	16	2006-02-15 10:07:09
473	7	2006-02-15 10:07:09
474	15	2006-02-15 10:07:09
475	11	2006-02-15 10:07:09
476	8	2006-02-15 10:07:09
477	12	2006-02-15 10:07:09
478	5	2006-02-15 10:07:09
479	8	2006-02-15 10:07:09
480	4	2006-02-15 10:07:09
481	13	2006-02-15 10:07:09
482	4	2006-02-15 10:07:09
483	10	2006-02-15 10:07:09
484	4	2006-02-15 10:07:09
485	3	2006-02-15 10:07:09
486	9	2006-02-15 10:07:09
487	4	2006-02-15 10:07:09
488	15	2006-02-15 10:07:09
489	2	2006-02-15 10:07:09
490	13	2006-02-15 10:07:09
491	3	2006-02-15 10:07:09
492	13	2006-02-15 10:07:09
493	9	2006-02-15 10:07:09
494	11	2006-02-15 10:07:09
495	11	2006-02-15 10:07:09
496	16	2006-02-15 10:07:09
497	6	2006-02-15 10:07:09
498	8	2006-02-15 10:07:09
499	8	2006-02-15 10:07:09
500	9	2006-02-15 10:07:09
501	1	2006-02-15 10:07:09
502	5	2006-02-15 10:07:09
503	15	2006-02-15 10:07:09
504	7	2006-02-15 10:07:09
505	3	2006-02-15 10:07:09
506	11	2006-02-15 10:07:09
507	10	2006-02-15 10:07:09
508	10	2006-02-15 10:07:09
509	3	2006-02-15 10:07:09
510	2	2006-02-15 10:07:09
511	1	2006-02-15 10:07:09
512	4	2006-02-15 10:07:09
513	16	2006-02-15 10:07:09
514	7	2006-02-15 10:07:09
515	3	2006-02-15 10:07:09
516	12	2006-02-15 10:07:09
517	15	2006-02-15 10:07:09
518	16	2006-02-15 10:07:09
519	15	2006-02-15 10:07:09
520	14	2006-02-15 10:07:09
521	7	2006-02-15 10:07:09
522	5	2006-02-15 10:07:09
523	4	2006-02-15 10:07:09
524	5	2006-02-15 10:07:09
525	4	2006-02-15 10:07:09
526	16	2006-02-15 10:07:09
527	11	2006-02-15 10:07:09
528	8	2006-02-15 10:07:09
529	5	2006-02-15 10:07:09
530	1	2006-02-15 10:07:09
531	9	2006-02-15 10:07:09
532	15	2006-02-15 10:07:09
533	9	2006-02-15 10:07:09
534	8	2006-02-15 10:07:09
535	11	2006-02-15 10:07:09
536	4	2006-02-15 10:07:09
537	4	2006-02-15 10:07:09
538	13	2006-02-15 10:07:09
539	7	2006-02-15 10:07:09
540	12	2006-02-15 10:07:09
541	2	2006-02-15 10:07:09
542	1	2006-02-15 10:07:09
543	16	2006-02-15 10:07:09
544	6	2006-02-15 10:07:09
545	9	2006-02-15 10:07:09
546	10	2006-02-15 10:07:09
547	3	2006-02-15 10:07:09
548	4	2006-02-15 10:07:09
549	1	2006-02-15 10:07:09
550	8	2006-02-15 10:07:09
551	13	2006-02-15 10:07:09
552	6	2006-02-15 10:07:09
553	3	2006-02-15 10:07:09
554	4	2006-02-15 10:07:09
555	5	2006-02-15 10:07:09
556	10	2006-02-15 10:07:09
557	8	2006-02-15 10:07:09
558	13	2006-02-15 10:07:09
559	14	2006-02-15 10:07:09
560	10	2006-02-15 10:07:09
561	13	2006-02-15 10:07:09
562	12	2006-02-15 10:07:09
563	10	2006-02-15 10:07:09
564	2	2006-02-15 10:07:09
565	9	2006-02-15 10:07:09
566	9	2006-02-15 10:07:09
567	9	2006-02-15 10:07:09
568	5	2006-02-15 10:07:09
569	2	2006-02-15 10:07:09
570	15	2006-02-15 10:07:09
571	6	2006-02-15 10:07:09
572	14	2006-02-15 10:07:09
573	3	2006-02-15 10:07:09
574	1	2006-02-15 10:07:09
575	6	2006-02-15 10:07:09
576	6	2006-02-15 10:07:09
577	15	2006-02-15 10:07:09
578	4	2006-02-15 10:07:09
579	1	2006-02-15 10:07:09
580	13	2006-02-15 10:07:09
581	12	2006-02-15 10:07:09
582	2	2006-02-15 10:07:09
583	2	2006-02-15 10:07:09
584	9	2006-02-15 10:07:09
585	7	2006-02-15 10:07:09
586	1	2006-02-15 10:07:09
587	6	2006-02-15 10:07:09
588	3	2006-02-15 10:07:09
589	6	2006-02-15 10:07:09
590	13	2006-02-15 10:07:09
591	10	2006-02-15 10:07:09
592	12	2006-02-15 10:07:09
593	11	2006-02-15 10:07:09
594	1	2006-02-15 10:07:09
595	9	2006-02-15 10:07:09
596	10	2006-02-15 10:07:09
597	10	2006-02-15 10:07:09
598	15	2006-02-15 10:07:09
599	15	2006-02-15 10:07:09
600	11	2006-02-15 10:07:09
601	16	2006-02-15 10:07:09
602	14	2006-02-15 10:07:09
603	8	2006-02-15 10:07:09
604	5	2006-02-15 10:07:09
605	9	2006-02-15 10:07:09
606	15	2006-02-15 10:07:09
607	9	2006-02-15 10:07:09
608	3	2006-02-15 10:07:09
609	16	2006-02-15 10:07:09
610	8	2006-02-15 10:07:09
611	4	2006-02-15 10:07:09
612	15	2006-02-15 10:07:09
613	5	2006-02-15 10:07:09
614	10	2006-02-15 10:07:09
615	2	2006-02-15 10:07:09
616	6	2006-02-15 10:07:09
617	8	2006-02-15 10:07:09
618	7	2006-02-15 10:07:09
619	15	2006-02-15 10:07:09
620	14	2006-02-15 10:07:09
621	8	2006-02-15 10:07:09
622	6	2006-02-15 10:07:09
623	9	2006-02-15 10:07:09
624	10	2006-02-15 10:07:09
625	14	2006-02-15 10:07:09
626	3	2006-02-15 10:07:09
627	6	2006-02-15 10:07:09
628	15	2006-02-15 10:07:09
629	6	2006-02-15 10:07:09
630	7	2006-02-15 10:07:09
631	15	2006-02-15 10:07:09
632	13	2006-02-15 10:07:09
633	4	2006-02-15 10:07:09
634	8	2006-02-15 10:07:09
635	13	2006-02-15 10:07:09
636	12	2006-02-15 10:07:09
637	14	2006-02-15 10:07:09
638	5	2006-02-15 10:07:09
639	8	2006-02-15 10:07:09
640	9	2006-02-15 10:07:09
641	9	2006-02-15 10:07:09
642	16	2006-02-15 10:07:09
643	7	2006-02-15 10:07:09
644	2	2006-02-15 10:07:09
645	16	2006-02-15 10:07:09
646	10	2006-02-15 10:07:09
647	12	2006-02-15 10:07:09
648	16	2006-02-15 10:07:09
649	2	2006-02-15 10:07:09
650	6	2006-02-15 10:07:09
651	2	2006-02-15 10:07:09
652	4	2006-02-15 10:07:09
653	11	2006-02-15 10:07:09
654	10	2006-02-15 10:07:09
655	14	2006-02-15 10:07:09
656	16	2006-02-15 10:07:09
657	5	2006-02-15 10:07:09
658	11	2006-02-15 10:07:09
659	1	2006-02-15 10:07:09
660	5	2006-02-15 10:07:09
661	9	2006-02-15 10:07:09
662	7	2006-02-15 10:07:09
663	4	2006-02-15 10:07:09
664	1	2006-02-15 10:07:09
665	11	2006-02-15 10:07:09
666	7	2006-02-15 10:07:09
667	15	2006-02-15 10:07:09
668	15	2006-02-15 10:07:09
669	9	2006-02-15 10:07:09
670	6	2006-02-15 10:07:09
671	15	2006-02-15 10:07:09
672	5	2006-02-15 10:07:09
673	12	2006-02-15 10:07:09
674	9	2006-02-15 10:07:09
675	13	2006-02-15 10:07:09
676	15	2006-02-15 10:07:09
677	13	2006-02-15 10:07:09
678	15	2006-02-15 10:07:09
679	8	2006-02-15 10:07:09
680	5	2006-02-15 10:07:09
681	15	2006-02-15 10:07:09
682	8	2006-02-15 10:07:09
683	7	2006-02-15 10:07:09
684	10	2006-02-15 10:07:09
685	13	2006-02-15 10:07:09
686	13	2006-02-15 10:07:09
687	6	2006-02-15 10:07:09
688	3	2006-02-15 10:07:09
689	9	2006-02-15 10:07:09
690	2	2006-02-15 10:07:09
691	15	2006-02-15 10:07:09
692	2	2006-02-15 10:07:09
693	2	2006-02-15 10:07:09
694	4	2006-02-15 10:07:09
695	8	2006-02-15 10:07:09
696	2	2006-02-15 10:07:09
697	1	2006-02-15 10:07:09
698	6	2006-02-15 10:07:09
699	10	2006-02-15 10:07:09
700	8	2006-02-15 10:07:09
701	10	2006-02-15 10:07:09
702	11	2006-02-15 10:07:09
703	2	2006-02-15 10:07:09
704	5	2006-02-15 10:07:09
705	9	2006-02-15 10:07:09
706	7	2006-02-15 10:07:09
707	1	2006-02-15 10:07:09
708	6	2006-02-15 10:07:09
709	7	2006-02-15 10:07:09
710	8	2006-02-15 10:07:09
711	14	2006-02-15 10:07:09
712	6	2006-02-15 10:07:09
713	6	2006-02-15 10:07:09
714	14	2006-02-15 10:07:09
715	8	2006-02-15 10:07:09
716	11	2006-02-15 10:07:09
717	1	2006-02-15 10:07:09
718	12	2006-02-15 10:07:09
719	15	2006-02-15 10:07:09
720	13	2006-02-15 10:07:09
721	12	2006-02-15 10:07:09
722	11	2006-02-15 10:07:09
723	14	2006-02-15 10:07:09
724	8	2006-02-15 10:07:09
725	4	2006-02-15 10:07:09
726	9	2006-02-15 10:07:09
727	8	2006-02-15 10:07:09
728	7	2006-02-15 10:07:09
729	15	2006-02-15 10:07:09
730	13	2006-02-15 10:07:09
731	4	2006-02-15 10:07:09
732	1	2006-02-15 10:07:09
733	15	2006-02-15 10:07:09
734	6	2006-02-15 10:07:09
735	3	2006-02-15 10:07:09
736	8	2006-02-15 10:07:09
737	11	2006-02-15 10:07:09
738	9	2006-02-15 10:07:09
739	7	2006-02-15 10:07:09
740	11	2006-02-15 10:07:09
741	12	2006-02-15 10:07:09
742	10	2006-02-15 10:07:09
743	2	2006-02-15 10:07:09
744	4	2006-02-15 10:07:09
745	15	2006-02-15 10:07:09
746	10	2006-02-15 10:07:09
747	10	2006-02-15 10:07:09
748	1	2006-02-15 10:07:09
749	11	2006-02-15 10:07:09
750	13	2006-02-15 10:07:09
751	13	2006-02-15 10:07:09
752	12	2006-02-15 10:07:09
753	8	2006-02-15 10:07:09
754	5	2006-02-15 10:07:09
755	3	2006-02-15 10:07:09
756	5	2006-02-15 10:07:09
757	6	2006-02-15 10:07:09
758	7	2006-02-15 10:07:09
759	13	2006-02-15 10:07:09
760	13	2006-02-15 10:07:09
761	3	2006-02-15 10:07:09
762	10	2006-02-15 10:07:09
763	15	2006-02-15 10:07:09
764	15	2006-02-15 10:07:09
765	5	2006-02-15 10:07:09
766	7	2006-02-15 10:07:09
767	12	2006-02-15 10:07:09
768	3	2006-02-15 10:07:09
769	9	2006-02-15 10:07:09
770	9	2006-02-15 10:07:09
771	7	2006-02-15 10:07:09
772	7	2006-02-15 10:07:09
773	15	2006-02-15 10:07:09
774	5	2006-02-15 10:07:09
775	7	2006-02-15 10:07:09
776	6	2006-02-15 10:07:09
777	15	2006-02-15 10:07:09
778	8	2006-02-15 10:07:09
779	15	2006-02-15 10:07:09
780	8	2006-02-15 10:07:09
781	10	2006-02-15 10:07:09
782	15	2006-02-15 10:07:09
783	16	2006-02-15 10:07:09
784	16	2006-02-15 10:07:09
785	16	2006-02-15 10:07:09
786	3	2006-02-15 10:07:09
787	16	2006-02-15 10:07:09
788	6	2006-02-15 10:07:09
789	9	2006-02-15 10:07:09
790	7	2006-02-15 10:07:09
791	6	2006-02-15 10:07:09
792	9	2006-02-15 10:07:09
793	1	2006-02-15 10:07:09
794	1	2006-02-15 10:07:09
795	8	2006-02-15 10:07:09
796	15	2006-02-15 10:07:09
797	12	2006-02-15 10:07:09
798	14	2006-02-15 10:07:09
799	11	2006-02-15 10:07:09
800	11	2006-02-15 10:07:09
801	3	2006-02-15 10:07:09
802	1	2006-02-15 10:07:09
803	7	2006-02-15 10:07:09
804	11	2006-02-15 10:07:09
805	2	2006-02-15 10:07:09
806	13	2006-02-15 10:07:09
807	10	2006-02-15 10:07:09
808	4	2006-02-15 10:07:09
809	15	2006-02-15 10:07:09
810	8	2006-02-15 10:07:09
811	16	2006-02-15 10:07:09
812	6	2006-02-15 10:07:09
813	15	2006-02-15 10:07:09
814	5	2006-02-15 10:07:09
815	4	2006-02-15 10:07:09
816	2	2006-02-15 10:07:09
817	14	2006-02-15 10:07:09
818	7	2006-02-15 10:07:09
819	12	2006-02-15 10:07:09
820	2	2006-02-15 10:07:09
821	9	2006-02-15 10:07:09
822	8	2006-02-15 10:07:09
823	1	2006-02-15 10:07:09
